ΚΩΔ.,Ονομα,2002,2003,2004,2005,2006,2007,2008,2009,2010,20011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
281,ΒΙΟΛΟΓΙΑΣ (ΠΑΤΡΑ),15837.0,16848.0,16971.0,17728.0,17475.0,17875.0,17896.0,18008.0,,17165.0,17197.0,16757.0,17671.0,17066.0,18107.0,17974.0,17587.0,17174,16100,17218,17042,17050
282,ΒΙΟΛΟΓΙΑΣ (ΗΡΑΚΛΕΙΟ),15748.0,16745.0,16928.0,17545.0,17356.0,17731.0,17640.0,17835.0,,16969.0,17064.0,16665.0,17621.0,16905.0,18063.0,17910.0,17586.0,17105,15900,17124,16768,16678
283,ΓΕΩΛΟΓΙΑΣ ΚΑΙ ΓΕΩΠΕΡΙΒΑΛΛΟΝΤΟΣ (ΑΘΗΝΑ),13649.0,14163.0,13664.0,16491.0,13791.0,14534.0,14447.0,14747.0,,13327.0,13687.0,12231.0,12650.0,12944.0,13468.0,12680.0,11833.0,10623,9475,10904,11300,11375
284,ΒΙΟΧΗΜΕΙΑΣ ΚΑΙ ΒΙΟΤΕΧΝΟΛΟΓΙΑΣ (ΛΑΡΙΣΑ),15865.0,16495.0,16625.0,18593.0,17048.0,17094.0,16872.0,16920.0,,16435.0,16559.0,16175.0,16714.0,16361.0,17840.0,17636.0,17222.0,16697,15350,16617,16430,16050
285,ΓΕΩΛΟΓΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ),13016.0,13859.0,13118.0,16307.0,13489.0,14334.0,13935.0,13916.0,,13127.0,13303.0,12865.0,13113.0,13239.0,12991.0,12444.0,11560.0,9785,9025,9516,9850,9875
287,ΓΕΩΛΟΓΙΑΣ (ΠΑΤΡΑ),12903.0,13772.0,12743.0,15606.0,13170.0,13953.0,12691.0,12774.0,,11612.0,12203.0,11131.0,11190.0,11647.0,10887.0,11020.0,9433.0,7108,5950,10327,9670,9670
288,ΕΠΙΣΤΗΜΗΣ ΤΩΝ ΥΛΙΚΩΝ (ΠΑΤΡΑ),13748.0,14296.0,13274.0,15636.0,13129.0,13703.0,11137.0,11560.0,,10817.0,11277.0,10341.0,9418.0,10609.0,10388.0,10892.0,9794.0,7353,6150,9259,9479,9615
289,ΦΑΡΜΑΚΕΥΤΙΚΗΣ (ΑΘΗΝΑ),16942.0,17965.0,18241.0,18815.0,18461.0,18650.0,18679.0,18939.0,,18229.0,18299.0,17874.0,18471.0,17938.0,18460.0,18499.0,18198.0,17848,17025,17899,17910,18090
290,ΜΟΡΙΑΚΗΣ ΒΙΟΛΟΓΙΑΣ ΚΑΙ ΓΕΝΕΤΙΚΗΣ (ΑΛΕΞΑΝΔΡΟΥΠΟΛΗ),16913.0,17547.0,17351.0,18261.0,17386.0,17536.0,17429.0,17577.0,,16914.0,17023.0,16626.0,17286.0,16838.0,18003.0,17855.0,17522.0,17009,15750,17043,16850,16715
291,ΦΑΡΜΑΚΕΥΤΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),17279.0,18075.0,18445.0,19081.0,18503.0,18668.0,18668.0,18948.0,,18225.0,18324.0,17801.0,18452.0,17922.0,18477.0,18480.0,18193.0,17793,16975,17881,17775,17925
293,ΦΑΡΜΑΚΕΥΤΙΚΗΣ (ΠΑΤΡΑ),16641.0,17806.0,18162.0,18687.0,18374.0,18573.0,18591.0,18836.0,,18034.0,18128.0,17624.0,18265.0,17708.0,18351.0,18352.0,18008.0,17593,16725,17722,17710,17830
294,ΕΠΙΣΤΗΜΗΣ ΔΙΑΙΤΟΛΟΓΙΑΣ ΚΑΙ ΔΙΑΤΡΟΦΗΣ (ΑΘΗΝΑ),17510.0,18282.0,18530.0,19046.0,18588.0,18698.0,18762.0,18831.0,,18077.0,18041.0,17068.0,17631.0,17145.0,18098.0,17937.0,17622.0,16980,15700,16958,16820,16782
295,ΙΑΤΡΙΚΗΣ (ΑΘΗΝΑ),18835.0,19114.0,19196.0,19347.0,19171.0,19250.0,19306.0,19476.0,,19153.0,19098.0,18916.0,19233.0,18924.0,19063.0,19143.0,19029.0,18724,18250,18826,18800,19000
297,ΙΑΤΡΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),18621.0,19009.0,19085.0,19173.0,19062.0,19091.0,19145.0,19360.0,,18946.0,19003.0,18605.0,19122.0,18686.0,18964.0,19046.0,18808.0,18585,18075,18654,18550,18800
299,ΙΑΤΡΙΚΗΣ (ΠΑΤΡΑ),18498.0,18911.0,18997.0,19139.0,18961.0,19031.0,19037.0,19240.0,,18781.0,18824.0,18449.0,18961.0,18494.0,18870.0,18902.0,18710.0,18398,17825,18421,18505,18735
300,ΙΑΤΡΙΚΗΣ (ΛΑΡΙΣΑ),18370.0,18851.0,18935.0,19220.0,18879.0,18946.0,18895.0,19150.0,,18613.0,18656.0,18185.0,18833.0,18308.0,18745.0,18803.0,18564.0,18249,17600,18300,18200,18450
301,ΙΑΤΡΙΚΗΣ (ΙΩΑΝΝΙΝΑ),18160.0,18769.0,18878.0,18988.0,18783.0,18917.0,18872.0,19105.0,,18566.0,18698.0,18158.0,18855.0,18339.0,18760.0,18841.0,18597.0,18265,17625,18341,18275,18475
302,ΙΑΤΡΙΚΗΣ (ΑΛΕΞΑΝΔΡΟΥΠΟΛΗ),17970.0,18660.0,18740.0,18892.0,18659.0,18811.0,18713.0,19006.0,,18369.0,18504.0,18067.0,18710.0,18174.0,18648.0,18713.0,18451.0,18123,17400,18159,18075,18300
303,ΟΔΟΝΤΙΑΤΡΙΚΗΣ (ΑΘΗΝΑ),17979.0,18592.0,18727.0,19115.0,18706.0,18858.0,18857.0,19128.0,,18487.0,18847.0,18039.0,18629.0,18115.0,18580.0,18640.0,18382.0,18026,17275,18058,17975,18125
304,ΙΑΤΡΙΚΗΣ (ΗΡΑΚΛΕΙΟ),18091.0,18736.0,18790.0,19006.0,18733.0,18879.0,18773.0,19034.0,,18480.0,18578.0,18197.0,18786.0,18259.0,18709.0,18786.0,18519.0,18194,17525,18231,18150,18400
305,ΟΔΟΝΤΙΑΤΡΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),17959.0,18587.0,18688.0,18888.0,18632.0,18790.0,18811.0,19069.0,,18355.0,18433.0,17979.0,18598.0,18054.0,18570.0,18625.0,18344.0,18002,17175,18035,18060,18200
306,ΝΟΣΗΛΕΥΤΙΚΗΣ (ΑΘΗΝΑ),14272.0,15206.0,15788.0,17631.0,16673.0,16690.0,17068.0,17158.0,,16558.0,16592.0,15919.0,16417.0,16210.0,17669.0,17520.0,17011.0,16075,14175,15553,15225,14875
307,ΚΤΗΝΙΑΤΡΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),16138.0,17328.0,17550.0,18251.0,18154.0,18311.0,18406.0,18690.0,,17928.0,18091.0,17587.0,18239.0,17670.0,18388.0,18413.0,18094.0,17764,16875,17672,17671,17812
308,ΚΤΗΝΙΑΤΡΙΚΗΣ (ΚΑΡΔΙΤΣΑ),15721.0,16953.0,17378.0,18095.0,17971.0,18197.0,18216.0,18475.0,,17584.0,17768.0,17308.0,17906.0,17360.0,18198.0,18200.0,17829.0,17407,16425,17396,17350,17375
309,ΟΙΚΟΝΟΜΙΚΩΝ ΕΠΙΣΤΗΜΩΝ (ΑΘΗΝΑ),16228.0,16847.0,16328.0,18096.0,,16800.0,16481.0,16512.0,,15044.0,15298.0,13551.0,14336.0,14602.0,14090.0,12738.0,12796.0,13087,13675,13617,13428,13818
310,ΓΕΩΓΡΑΦΙΑΣ (ΜΥΤΙΛΗΝΗ),11228.0,,,15038.0,10844.0,11600.0,9259.0,9559.0,,8576.0,8913.0,7584.0,7714.0,7648.0,5941.0,7157.0,7721.0,5450,3950,7686,7820,7630
311,ΟΙΚΟΝΟΜΙΚΩΝ ΕΠΙΣΤΗΜΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ) - ΑΠΘ,16007.0,16590.0,16088.0,17979.0,,16573.0,16408.0,16472.0,,15192.0,15568.0,14084.0,14510.0,14609.0,13987.0,12812.0,12686.0,12987,13450,13408,12880,13020
312,ΟΙΚΟΝΟΜΙΚΗΣ ΕΠΙΣΤΗΜΗΣ (ΑΘΗΝΑ),17140.0,,,18579.0,,17798.0,17616.0,17779.0,,16794.0,16858.0,15165.0,16320.0,16370.0,15697.0,14943.0,15066.0,15725,15800,15888,15750,16250
313,ΟΡΓΑΝΩΣΗΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ (ΑΘΗΝΑ),17433.0,17935.0,17716.0,18894.0,,18058.0,17941.0,18158.0,,17181.0,17178.0,15486.0,16699.0,16409.0,15738.0,15014.0,15460.0,16087,16400,17146,16975,17400
314,ΜΑΡΚΕΤΙΝΓΚ ΚΑΙ ΕΠΙΚΟΙΝΩΝΙΑΣ (ΑΘΗΝΑ),18066.0,18349.0,18192.0,19019.0,,18065.0,17687.0,17653.0,,16290.0,16517.0,14708.0,14956.0,14933.0,14442.0,13201.0,13772.0,14458,15000,15617,15675,16200
315,ΟΙΚΟΝΟΜΙΚΗΣ ΕΠΙΣΤΗΜΗΣ (ΠΕΙΡΑΙΑΣ),16638.0,17238.0,16835.0,18006.0,,17212.0,16978.0,16938.0,,15596.0,15881.0,14204.0,15128.0,15251.0,14505.0,13167.0,13382.0,13843,14275,14290,14480,14920
316,ΟΡΓΑΝΩΣΗΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ (ΠΕΙΡΑΙΑΣ),16931.0,,,18407.0,,17490.0,17258.0,17286.0,,15987.0,16001.0,14267.0,15186.0,15174.0,14520.0,13292.0,13755.0,14186,14900,15163,15840,16390
317,ΟΙΚΟΝΟΜΙΚΩΝ ΕΠΙΣΤΗΜΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ) - ΠΑΝ. ΜΑΚΕΔ.,16655.0,17276.0,16920.0,18272.0,,17260.0,17244.0,17346.0,,16468.0,16752.0,15469.0,15658.0,15763.0,14958.0,13931.0,13887.0,14146,14425,14276,13740,14040
318,ΣΤΑΤΙΣΤΙΚΗΣ ΚΑΙ ΑΣΦΑΛΙΣΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ (ΠΕΙΡΑΙΑΣ),15930.0,16496.0,15827.0,18003.0,,16303.0,15852.0,15834.0,,14242.0,14619.0,12666.0,13270.0,13795.0,12703.0,12543.0,11967.0,11710,12100,11673,12460,12615
319,ΟΙΚΟΝΟΜΙΚΩΝ ΕΠΙΣΤΗΜΩΝ (ΠΑΤΡΑ),15833.0,16432.0,15779.0,17843.0,,16436.0,15921.0,15887.0,,14009.0,14623.0,12304.0,13150.0,13654.0,13198.0,11960.0,11679.0,11270,12200,11735,12440,12378
320,ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ (ΧΙΟΣ),15386.0,15807.0,14927.0,16888.0,,15701.0,15010.0,14802.0,,12081.0,12387.0,10605.0,11128.0,11372.0,11367.0,10103.0,10005.0,5305,5600,7495,8190,7925
321,ΟΙΚΟΝΟΜΙΚΩΝ ΕΠΙΣΤΗΜΩΝ (ΡΕΘΥΜΝΟ),15614.0,16117.0,15311.0,17516.0,,15918.0,15233.0,15266.0,,13491.0,13845.0,11782.0,12282.0,12801.0,12423.0,11043.0,10891.0,8910,10150,10384,11040,10885
322,ΟΡΓΑΝΩΣΗΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),16923.0,17440.0,17095.0,18562.0,,17449.0,17382.0,17448.0,,15980.0,16012.0,14207.0,14531.0,14627.0,14147.0,12984.0,13040.0,13558,14100,14417,14279,15097
323,ΕΠΙΣΤΗΜΗΣ ΦΥΤΙΚΗΣ ΠΑΡΑΓΩΓΗΣ (ΑΘΗΝΑ),13343.0,,,15691.0,13755.0,14564.0,13980.0,13838.0,,13058.0,14037.0,13694.0,14176.0,14060.0,16400.0,16233.0,15682.0,14119,12125,12560,12655,11240
324,ΕΠΙΣΤΗΜΗΣ ΖΩΙΚΗΣ ΠΑΡΑΓΩΓΗΣ (ΑΘΗΝΑ),13143.0,13940.0,13286.0,15659.0,13450.0,14160.0,13180.0,12881.0,,12275.0,13321.0,12337.0,12583.0,12667.0,15272.0,15320.0,14352.0,12619,10225,11804,12050,11520
325,ΒΙΟΤΕΧΝΟΛΟΓΙΑΣ (ΑΘΗΝΑ),15741.0,16189.0,15725.0,17337.0,15453.0,16123.0,16113.0,16332.0,,15027.0,15773.0,14531.0,15484.0,15413.0,17765.0,17508.0,17085.0,16588,15125,16406,16250,16195
326,ΑΓΡΟΤΙΚΗΣ ΟΙΚΟΝΟΜΙΑΣ ΚΑΙ ΑΝΑΠΤΥΞΗΣ (ΑΘΗΝΑ),15152.0,15707.0,14863.0,17689.0,14984.0,15564.0,15127.0,15183.0,,13699.0,14416.0,12669.0,12979.0,13373.0,15295.0,15227.0,13719.0,11370,11100,12311,12160,11990
327,ΑΞΙΟΠΟΙΗΣΗΣ ΦΥΣΙΚΩΝ ΠΟΡΩΝ ΚΑΙ ΓΕΩΡΓΙΚΗΣ ΜΗΧΑΝΙΚΗΣ (ΑΘΗΝΑ),13759.0,14552.0,13754.0,15938.0,13621.0,14235.0,13358.0,13035.0,,12384.0,13363.0,12454.0,12693.0,13119.0,15194.0,15047.0,14058.0,11810,10100,11860,11240,11325
328,ΕΠΙΣΤΗΜΗΣ ΤΡΟΦΙΜΩΝ ΚΑΙ ΔΙΑΤΡΟΦΗΣ ΤΟΥ ΑΝΘΡΩΠΟΥ (ΑΘΗΝΑ),15399.0,16144.0,15930.0,17776.0,15807.0,16705.0,16639.0,17166.0,,16139.0,16225.0,15073.0,15448.0,15055.0,17445.0,17083.0,16631.0,15787,14350,15296,15185,14950
329,ΣΤΑΤΙΣΤΙΚΗΣ (ΑΘΗΝΑ),15938.0,16431.0,15759.0,18416.0,15590.0,16270.0,15544.0,16016.0,,14325.0,14638.0,12788.0,13277.0,13488.0,13158.0,13511.0,13354.0,13337,13425,13316,13828,14268
330,ΠΛΗΡΟΦΟΡΙΚΗΣ ΚΑΙ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ (ΑΘΗΝΑ),17946.0,18178.0,18117.0,18785.0,17621.0,17789.0,17351.0,17787.0,,16684.0,16829.0,16359.0,17221.0,16707.0,16919.0,16509.0,16552.0,17015,16925,17537,17385,17785
331,ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ (ΧΑΝΙΑ),17293.0,,,17590.0,17083.0,17484.0,16615.0,17142.0,,15250.0,15475.0,14452.0,15372.0,15040.0,15632.0,15730.0,15715.0,14880,14625,15472,14077,14785
332,ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΒΟΛΟΣ),16277.0,17183.0,17094.0,18099.0,17374.0,17840.0,17618.0,18224.0,,16895.0,17081.0,16449.0,17654.0,16426.0,16986.0,16455.0,16520.0,16120,16025,16784,16410,16720
333,ΠΛΗΡΟΦΟΡΙΚΗΣ (ΑΘΗΝΑ),17439.0,17706.0,17309.0,18591.0,16944.0,17320.0,16687.0,17035.0,,15263.0,15537.0,14926.0,15820.0,15576.0,15520.0,15632.0,15975.0,16433,16550,17245,17150,17670
334,ΠΑΙΔΑΓΩΓΙΚΟ ΔΗΜΟΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ (ΦΛΩΡΙΝΑ),13123.0,15301.0,15642.0,18453.0,16535.0,17352.0,17884.0,18158.0,,15889.0,14743.0,13256.0,13514.0,13438.0,10228.0,11444.0,13244.0,12647,12075,12636,12270,13020
336,ΒΙΟΜΗΧΑΝΙΚΗΣ ΔΙΟΙΚΗΣΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ (ΠΕΙΡΑΙΑΣ),15141.0,15933.0,16184.0,18637.0,16239.0,16760.0,16290.0,16361.0,,14736.0,15136.0,13352.0,13937.0,14304.0,13662.0,13034.0,12739.0,12695,13175,13100,12825,13240
337,ΛΟΓΙΣΤΙΚΗΣ ΚΑΙ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),17608.0,18172.0,17898.0,18536.0,,18268.0,18208.0,18358.0,,17836.0,17858.0,16953.0,17063.0,17007.0,16059.0,14756.0,14730.0,14917,14725,14500,14025,14275
338,ΠΛΗΡΟΦΟΡΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),17338.0,17641.0,17134.0,18346.0,16818.0,17132.0,17099.0,17578.0,,16340.0,16322.0,15529.0,16334.0,16018.0,16039.0,15793.0,16371.0,16653,16800,17339,17090,17730
339,ΠΛΗΡΟΦΟΡΙΚΗΣ (ΠΕΙΡΑΙΑΣ),17103.0,17458.0,16947.0,18248.0,16484.0,16925.0,16243.0,16449.0,,14735.0,15025.0,14382.0,15255.0,15114.0,15114.0,15165.0,15508.0,15998,16150,16799,16605,17220
340,ΜΗΧΑΝΙΚΩΝ ΗΛΕΚΤΡΟΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ ΚΑΙ ΠΛΗΡΟΦΟΡΙΚΗΣ (ΙΩΑΝΝΙΝΑ),16946.0,,,17982.0,16094.0,16541.0,15677.0,15894.0,,13534.0,13927.0,13719.0,14342.0,14405.0,13827.0,13647.0,13501.0,12386,12425,12620,14243,14762
341,ΠΑΙΔΑΓΩΓΙΚΟ ΝΗΠΙΑΓΩΓΩΝ (ΦΛΩΡΙΝΑ),12016.0,13442.0,13238.0,17497.0,14053.0,15752.0,16407.0,16851.0,,14159.0,13276.0,12004.0,12652.0,12525.0,8782.0,10351.0,12289.0,11408,10200,10719,10450,11150
342,ΑΡΧΕΙΟΝΟΜΙΑΣ ΒΙΒΛΙΟΘΗΚΟΝΟΜΙΑΣ ΚΑΙ ΜΟΥΣΕΙΟΛΟΓΙΑΣ (ΚΕΡΚΥΡΑ),11356.0,11733.0,10807.0,15312.0,11530.0,12847.0,12052.0,12454.0,,11297.0,14533.0,10326.0,11151.0,11028.0,11352.0,11652.0,10862.0,9279,7425,8573,9260,9700
344,ΜΗΧΑΝΙΚΩΝ ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΚΑΙ ΕΠΙΚΟΙΝΩΝΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ (ΣΑΜΟΣ),16015.0,16607.0,15512.0,16677.0,15083.0,15379.0,13519.0,14110.0,,11097.0,11328.0,9811.0,10562.0,10751.0,9823.0,10597.0,9467.0,6160,3150,9203,9305,9985
345,ΟΙΚΟΝΟΜΙΚΩΝ ΕΠΙΣΤΗΜΩΝ (ΙΩΑΝΝΙΝΑ),15783.0,16316.0,15522.0,17924.0,,16182.0,15704.0,15781.0,,14104.0,14757.0,12667.0,13209.0,13402.0,12759.0,11581.0,11356.0,11023,11925,11395,11850,11475
346,ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ ΑΓΡΟΤΙΚΩΝ ΠΡΟΪΟΝΤΩΝ ΚΑΙ ΤΡΟΦΙΜΩΝ (ΑΓΡΙΝΙΟ),13081.0,13546.0,13050.0,15727.0,,14568.0,12927.0,11558.0,,11609.0,11374.0,9497.0,8003.0,9229.0,9951.0,8482.0,8344.0,4860,4575,0,0,0
347,ΛΟΓΙΣΤΙΚΗΣ ΚΑΙ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ (ΑΘΗΝΑ),17687.0,18186.0,17970.0,18847.0,,18563.0,18474.0,18536.0,,17844.0,17914.0,16838.0,17775.0,17257.0,16863.0,15955.0,15854.0,16371,16325,16509,15695,16200
348,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ (ΜΥΤΙΛΗΝΗ),11297.0,11689.0,11090.0,15267.0,11694.0,13076.0,12811.0,12821.0,,11878.0,12531.0,11286.0,12073.0,11523.0,12010.0,12376.0,11689.0,11187,9125,8865,8940,9180
350,ΟΙΚΟΝΟΜΙΚΩΝ ΕΠΙΣΤΗΜΩΝ (ΒΟΛΟΣ),15758.0,16366.0,15585.0,18066.0,,16265.0,15847.0,15942.0,,14376.0,14951.0,12978.0,13458.0,13804.0,13165.0,11676.0,11840.0,11703,12625,11995,12186,12247
351,ΠΟΛΙΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ (ΡΕΘΥΜΝΟ),12414.0,12717.0,12027.0,16145.0,12319.0,13605.0,13121.0,13331.0,,12145.0,11571.0,11674.0,12448.0,11962.0,12517.0,13144.0,12470.0,11061,10375,9546,9075,9425
352,ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ (ΠΑΤΡΑ),16066.0,16584.0,15901.0,,,16571.0,16297.0,16495.0,,13912.0,13981.0,11681.0,12383.0,12849.0,12307.0,11386.0,11165.0,9823,11150,10943,11425,11500
353,ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ (ΟΡΕΣΤΙΑΔΑ),12100.0,,,15260.0,13044.0,13973.0,12023.0,11835.0,,11437.0,10724.0,10461.0,10656.0,10426.0,11953.0,11846.0,10805.0,7297,3825,9490,9525,8650
354,ΠΟΛΙΤΙΣΜΙΚΗΣ ΤΕΧΝΟΛΟΓΙΑΣ ΚΑΙ ΕΠΙΚΟΙΝΩΝΙΑΣ (ΜΥΤΙΛΗΝΗ),11748.0,11886.0,11387.0,14844.0,11444.0,12459.0,11529.0,11422.0,,11123.0,11892.0,10372.0,11031.0,10828.0,11060.0,11397.0,10511.0,8898,7100,8526,8650,8935
355,ΔΙΕΘΝΩΝ ΚΑΙ ΕΥΡΩΠΑΪΚΩΝ ΣΠΟΥΔΩΝ (ΠΕΙΡΑΙΑΣ),15995.0,15653.0,15406.0,18756.0,15225.0,16107.0,16690.0,16654.0,,16742.0,16904.0,17541.0,18178.0,18090.0,17987.0,18255.0,18578.0,18163,18145,17689,16960,17560
356,ΓΕΩΓΡΑΦΙΑΣ (ΑΘΗΝΑ),12657.0,13673.0,12763.0,17918.0,13230.0,14154.0,13039.0,13570.0,,11684.0,12363.0,10944.0,11427.0,11595.0,11324.0,11188.0,10154.0,8647,9375,10307,10775,10775
357,ΠΟΛΙΤΙΚΩΝ ΕΠΙΣΤΗΜΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),14142.0,14151.0,13615.0,18944.0,13925.0,14940.0,15463.0,15676.0,,15623.0,16354.0,15885.0,16666.0,16053.0,16215.0,16343.0,16370.0,15581,15800,15210,13780,14610
360,ΓΕΩΠΟΝΙΑΣ ΙΧΘΥΟΛΟΓΙΑΣ ΚΑΙ ΥΔΑΤΙΝΟΥ ΠΕΡΙΒΑΛΛΟΝΤΟΣ (ΒΟΛΟΣ),12838.0,13699.0,12773.0,16615.0,13142.0,13794.0,12344.0,12358.0,,11364.0,11805.0,10399.0,10812.0,10799.0,13317.0,13570.0,12284.0,8807,6550,10720,9525,9325
361,ΟΙΚΟΝΟΜΙΚΩΝ ΕΠΙΣΤΗΜΩΝ (ΤΡΙΠΟΛΗ),,,15418.0,17651.0,,15975.0,15458.0,15361.0,,13400.0,13811.0,11567.0,12031.0,12371.0,12043.0,10749.0,10648.0,7566,9175,9491,9770,9470
362,ΘΕΑΤΡΙΚΩΝ ΣΠΟΥΔΩΝ (ΝΑΥΠΛΙΟ),,,10835.0,17201.0,11420.0,12643.0,12330.0,12367.0,,12289.0,11344.0,10821.0,11492.0,11318.0,11338.0,11838.0,10955.0,9721,7900,8225,9125,0
363,ΜΗΧΑΝΙΚΩΝ ΧΩΡΟΤΑΞΙΑΣ ΚΑΙ ΑΝΑΠΤΥΞΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,17017.0,16213.0,16848.0,16277.0,16496.0,,13033.0,13279.0,12329.0,13000.0,12954.0,12794.0,12297.0,10913.0,9265,9750,10071,11075,11575
366,ΠΛΗΡΟΦΟΡΙΚΗΣ (ΚΕΡΚΥΡΑ),,,,17432.0,15530.0,15892.0,14757.0,15086.0,,12806.0,12738.0,10663.0,11399.0,11596.0,11846.0,11926.0,11583.0,10745,10350,10011,10770,10290
367,ΤΕΧΝΩΝ ΗΧΟΥ ΚΑΙ ΕΙΚΟΝΑΣ (ΚΕΡΚΥΡΑ),,,,16779.0,12687.0,13666.0,12867.0,13193.0,,12388.0,12387.0,11002.0,11415.0,11351.0,12056.0,12297.0,11223.0,10137,8600,9464,9725,9670
369,ΠΛΗΡΟΦΟΡΙΚΗΣ ΜΕ ΕΦΑΡΜΟΓΕΣ ΣΤΗ ΒΙΟΪΑΤΡΙΚΗ (ΛΑΜΙΑ),,,,,15223.0,15745.0,14538.0,14891.0,,12948.0,12831.0,11771.0,12236.0,12617.0,16087.0,16045.0,14815.0,12650,10650,11274,11825,12525
370,ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΧΑΝΙΑ),,,,19684.0,20095.0,20879.0,20695.0,21194.0,,19532.0,18921.0,16027.0,15672.0,15414.0,13142.0,14094.0,12773.0,11859,12760,14099,13950,14630
372,ΕΠΙΣΤΗΜΗΣ ΤΡΟΦΙΜΩΝ ΚΑΙ ΔΙΑΤΡΟΦΗΣ (ΛΗΜΝΟΣ),,,,,,,,,,12391.0,12107.0,11108.0,11258.0,11206.0,13156.0,12846.0,11770.0,9819,7050,9217,9525,9325
373,ΠΟΛΙΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ (ΚΟΜΟΤΗΝΗ),,,,,,,,,,12927.0,13052.0,11551.0,12401.0,12655.0,13108.0,13769.0,13140.0,12372,11850,11021,9685,10115
384,ΘΕΩΡΙΑΣ ΚΑΙ ΙΣΤΟΡΙΑΣ ΤΗΣ ΤΕΧΝΗΣ (ΑΘΗΝΑ),,,,,,14165.0,14327.0,14489.0,,15294.0,15952.0,12837.0,13537.0,13516.0,13417.0,13508.0,13682.0,12739,11900,11544,10570,10500
385,ΞΕΝΩΝ ΓΛΩΣΣΩΝ ΜΕΤΑΦΡΑΣΗΣ ΚΑΙ ΔΙΕΡΜΗΝΕΙΑΣ (ΚΕΡΚΥΡΑ),19320.0,19452.0,19087.0,19169.0,19158.0,19312.0,19056.0,19194.0,,19197.0,19543.0,15834.0,17209.0,,16124.0,15771.0,17317.0,16019,13640,16778,16880,17720
387,ΗΛΕΚΤΡΟΛΟΓΩΝ ΚΑΙ ΗΛΕΚΤΡΟΝΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,11247,10700,11645,11730,12000
388,ΜΗΧΑΝΙΚΩΝ ΒΙΟΪΑΤΡΙΚΗΣ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,14193,13000,14004,14130,13655
389,ΜΗΧΑΝΙΚΩΝ ΒΙΟΜΗΧΑΝΙΚΗΣ ΣΧΕΔΙΑΣΗΣ ΚΑΙ ΠΑΡΑΓΩΓΗΣ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,9668,9900,10417,10840,10988
390,ΜΗΧΑΝΙΚΩΝ ΠΛΗΡΟΦΟΡΙΚΗΣ ΚΑΙ ΥΠΟΛΟΓΙΣΤΩΝ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,13678,13975,14464,14792,15276
